"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","INDPROD","TOT","IDX2015","M","2023-08",124.5896,
"BEL","INDPROD","TOT","IDX2015","M","1989-06",60.86836,
"BEL","INDPROD","TOT","IDX2015","M","1989-07",63.92083,
"BEL","INDPROD","TOT","IDX2015","M","1989-08",62.50771,
"BEL","INDPROD","TOT","IDX2015","M","1989-09",61.69985,
"BEL","INDPROD","TOT","IDX2015","M","1989-10",61.41624,
"BEL","INDPROD","TOT","IDX2015","M","1989-11",62.64914,
"BEL","INDPROD","TOT","IDX2015","M","1989-12",62.93592,
"BEL","INDPROD","TOT","IDX2015","M","1990-01",64.09998,
"BEL","INDPROD","TOT","IDX2015","M","1990-02",63.39102,
"BEL","INDPROD","TOT","IDX2015","M","1990-03",65.01712,
"BEL","INDPROD","TOT","IDX2015","M","1990-04",62.14593,
"BEL","INDPROD","TOT","IDX2015","M","1990-05",63.57159,
"BEL","INDPROD","TOT","IDX2015","M","1990-06",63.9987,
"BEL","INDPROD","TOT","IDX2015","M","1990-07",61.36292,
"BEL","INDPROD","TOT","IDX2015","M","1990-08",64.21094,
"BEL","INDPROD","TOT","IDX2015","M","1990-09",63.44565,
"BEL","INDPROD","TOT","IDX2015","M","1990-10",65.06353,
"BEL","INDPROD","TOT","IDX2015","M","1990-11",64.34595,
"BEL","INDPROD","TOT","IDX2015","M","1990-12",63.53319,
"BEL","INDPROD","TOT","IDX2015","M","1991-01",63.35565,
"BEL","INDPROD","TOT","IDX2015","M","1991-02",62.14927,
"BEL","INDPROD","TOT","IDX2015","M","1991-03",61.98735,
"BEL","INDPROD","TOT","IDX2015","M","1991-04",63.46441,
"BEL","INDPROD","TOT","IDX2015","M","1991-05",63.00194,
"BEL","INDPROD","TOT","IDX2015","M","1991-06",62.37712,
"BEL","INDPROD","TOT","IDX2015","M","1991-07",61.9289,
"BEL","INDPROD","TOT","IDX2015","M","1991-08",61.23651,
"BEL","INDPROD","TOT","IDX2015","M","1991-09",62.69831,
"BEL","INDPROD","TOT","IDX2015","M","1991-10",62.79496,
"BEL","INDPROD","TOT","IDX2015","M","1991-11",62.08569,
"BEL","INDPROD","TOT","IDX2015","M","1991-12",62.47662,
"BEL","INDPROD","TOT","IDX2015","M","1992-01",63.32898,
"BEL","INDPROD","TOT","IDX2015","M","1992-02",63.27011,
"BEL","INDPROD","TOT","IDX2015","M","1992-03",62.97542,
"BEL","INDPROD","TOT","IDX2015","M","1992-04",62.68634,
"BEL","INDPROD","TOT","IDX2015","M","1992-05",62.28751,
"BEL","INDPROD","TOT","IDX2015","M","1992-06",63.2308,
"BEL","INDPROD","TOT","IDX2015","M","1992-07",63.11797,
"BEL","INDPROD","TOT","IDX2015","M","1992-08",61.96475,
"BEL","INDPROD","TOT","IDX2015","M","1992-09",61.95364,
"BEL","INDPROD","TOT","IDX2015","M","1992-10",61.23207,
"BEL","INDPROD","TOT","IDX2015","M","1992-11",60.59751,
"BEL","INDPROD","TOT","IDX2015","M","1992-12",59.84929,
"BEL","INDPROD","TOT","IDX2015","M","1993-01",58.61264,
"BEL","INDPROD","TOT","IDX2015","M","1993-02",59.16882,
"BEL","INDPROD","TOT","IDX2015","M","1993-03",59.41261,
"BEL","INDPROD","TOT","IDX2015","M","1993-04",59.66206,
"BEL","INDPROD","TOT","IDX2015","M","1993-05",58.27518,
"BEL","INDPROD","TOT","IDX2015","M","1993-06",59.20359,
"BEL","INDPROD","TOT","IDX2015","M","1993-07",57.841,
"BEL","INDPROD","TOT","IDX2015","M","1993-08",58.92184,
"BEL","INDPROD","TOT","IDX2015","M","1993-09",59.67006,
"BEL","INDPROD","TOT","IDX2015","M","1993-10",59.23377,
"BEL","INDPROD","TOT","IDX2015","M","1993-11",58.93908,
"BEL","INDPROD","TOT","IDX2015","M","1993-12",59.5365,
"BEL","INDPROD","TOT","IDX2015","M","1994-01",61.31252,
"BEL","INDPROD","TOT","IDX2015","M","1994-02",60.86607,
"BEL","INDPROD","TOT","IDX2015","M","1994-03",61.04866,
"BEL","INDPROD","TOT","IDX2015","M","1994-04",59.95892,
"BEL","INDPROD","TOT","IDX2015","M","1994-05",59.75175,
"BEL","INDPROD","TOT","IDX2015","M","1994-06",60.1299,
"BEL","INDPROD","TOT","IDX2015","M","1994-07",55.01037,
"BEL","INDPROD","TOT","IDX2015","M","1994-08",61.84234,
"BEL","INDPROD","TOT","IDX2015","M","1994-09",61.06841,
"BEL","INDPROD","TOT","IDX2015","M","1994-10",60.65044,
"BEL","INDPROD","TOT","IDX2015","M","1994-11",62.63833,
"BEL","INDPROD","TOT","IDX2015","M","1994-12",57.08418,
"BEL","INDPROD","TOT","IDX2015","M","1995-01",62.79057,
"BEL","INDPROD","TOT","IDX2015","M","1995-02",63.9556,
"BEL","INDPROD","TOT","IDX2015","M","1995-03",64.30989,
"BEL","INDPROD","TOT","IDX2015","M","1995-04",63.1637,
"BEL","INDPROD","TOT","IDX2015","M","1995-05",65.79321,
"BEL","INDPROD","TOT","IDX2015","M","1995-06",65.19225,
"BEL","INDPROD","TOT","IDX2015","M","1995-07",63.1477,
"BEL","INDPROD","TOT","IDX2015","M","1995-08",64.27628,
"BEL","INDPROD","TOT","IDX2015","M","1995-09",63.32169,
"BEL","INDPROD","TOT","IDX2015","M","1995-10",64.39092,
"BEL","INDPROD","TOT","IDX2015","M","1995-11",64.07151,
"BEL","INDPROD","TOT","IDX2015","M","1995-12",64.02808,
"BEL","INDPROD","TOT","IDX2015","M","1996-01",63.95581,
"BEL","INDPROD","TOT","IDX2015","M","1996-02",63.03745,
"BEL","INDPROD","TOT","IDX2015","M","1996-03",63.04628,
"BEL","INDPROD","TOT","IDX2015","M","1996-04",64.60173,
"BEL","INDPROD","TOT","IDX2015","M","1996-05",64.53849,
"BEL","INDPROD","TOT","IDX2015","M","1996-06",63.31153,
"BEL","INDPROD","TOT","IDX2015","M","1996-07",64.73222,
"BEL","INDPROD","TOT","IDX2015","M","1996-08",63.50011,
"BEL","INDPROD","TOT","IDX2015","M","1996-09",65.55264,
"BEL","INDPROD","TOT","IDX2015","M","1996-10",65.80565,
"BEL","INDPROD","TOT","IDX2015","M","1996-11",65.89972,
"BEL","INDPROD","TOT","IDX2015","M","1996-12",66.30711,
"BEL","INDPROD","TOT","IDX2015","M","1997-01",65.07209,
"BEL","INDPROD","TOT","IDX2015","M","1997-02",66.50745,
"BEL","INDPROD","TOT","IDX2015","M","1997-03",66.46369,
"BEL","INDPROD","TOT","IDX2015","M","1997-04",66.90257,
"BEL","INDPROD","TOT","IDX2015","M","1997-05",66.80454,
"BEL","INDPROD","TOT","IDX2015","M","1997-06",67.15485,
"BEL","INDPROD","TOT","IDX2015","M","1997-07",69.42314,
"BEL","INDPROD","TOT","IDX2015","M","1997-08",68.60762,
"BEL","INDPROD","TOT","IDX2015","M","1997-09",68.69997,
"BEL","INDPROD","TOT","IDX2015","M","1997-10",68.43518,
"BEL","INDPROD","TOT","IDX2015","M","1997-11",66.8076,
"BEL","INDPROD","TOT","IDX2015","M","1997-12",70.1412,
"BEL","INDPROD","TOT","IDX2015","M","1998-01",69.43736,
"BEL","INDPROD","TOT","IDX2015","M","1998-02",70.23293,
"BEL","INDPROD","TOT","IDX2015","M","1998-03",69.6988,
"BEL","INDPROD","TOT","IDX2015","M","1998-04",69.87501,
"BEL","INDPROD","TOT","IDX2015","M","1998-05",69.84776,
"BEL","INDPROD","TOT","IDX2015","M","1998-06",71.10548,
"BEL","INDPROD","TOT","IDX2015","M","1998-07",70.69471,
"BEL","INDPROD","TOT","IDX2015","M","1998-08",69.56405,
"BEL","INDPROD","TOT","IDX2015","M","1998-09",69.52404,
"BEL","INDPROD","TOT","IDX2015","M","1998-10",69.74336,
"BEL","INDPROD","TOT","IDX2015","M","1998-11",69.44624,
"BEL","INDPROD","TOT","IDX2015","M","1998-12",68.97996,
"BEL","INDPROD","TOT","IDX2015","M","1999-01",69.05426,
"BEL","INDPROD","TOT","IDX2015","M","1999-02",68.35171,
"BEL","INDPROD","TOT","IDX2015","M","1999-03",69.48325,
"BEL","INDPROD","TOT","IDX2015","M","1999-04",69.59958,
"BEL","INDPROD","TOT","IDX2015","M","1999-05",69.60715,
"BEL","INDPROD","TOT","IDX2015","M","1999-06",69.69365,
"BEL","INDPROD","TOT","IDX2015","M","1999-07",70.64934,
"BEL","INDPROD","TOT","IDX2015","M","1999-08",71.08871,
"BEL","INDPROD","TOT","IDX2015","M","1999-09",71.11073,
"BEL","INDPROD","TOT","IDX2015","M","1999-10",71.57175,
"BEL","INDPROD","TOT","IDX2015","M","1999-11",73.5576,
"BEL","INDPROD","TOT","IDX2015","M","1999-12",72.16608,
"BEL","INDPROD","TOT","IDX2015","M","2000-01",64.89459,
"BEL","INDPROD","TOT","IDX2015","M","2000-02",67.59437,
"BEL","INDPROD","TOT","IDX2015","M","2000-03",68.69427,
"BEL","INDPROD","TOT","IDX2015","M","2000-04",71.19407,
"BEL","INDPROD","TOT","IDX2015","M","2000-05",71.89401,
"BEL","INDPROD","TOT","IDX2015","M","2000-06",70.99409,
"BEL","INDPROD","TOT","IDX2015","M","2000-07",70.99409,
"BEL","INDPROD","TOT","IDX2015","M","2000-08",72.99392,
"BEL","INDPROD","TOT","IDX2015","M","2000-09",74.19382,
"BEL","INDPROD","TOT","IDX2015","M","2000-10",74.3938,
"BEL","INDPROD","TOT","IDX2015","M","2000-11",75.09374,
"BEL","INDPROD","TOT","IDX2015","M","2000-12",75.29372,
"BEL","INDPROD","TOT","IDX2015","M","2001-01",76.7936,
"BEL","INDPROD","TOT","IDX2015","M","2001-02",76.19365,
"BEL","INDPROD","TOT","IDX2015","M","2001-03",74.49379,
"BEL","INDPROD","TOT","IDX2015","M","2001-04",73.09391,
"BEL","INDPROD","TOT","IDX2015","M","2001-05",75.79369,
"BEL","INDPROD","TOT","IDX2015","M","2001-06",76.7936,
"BEL","INDPROD","TOT","IDX2015","M","2001-07",72.49396,
"BEL","INDPROD","TOT","IDX2015","M","2001-08",75.89368,
"BEL","INDPROD","TOT","IDX2015","M","2001-09",74.79377,
"BEL","INDPROD","TOT","IDX2015","M","2001-10",73.1939,
"BEL","INDPROD","TOT","IDX2015","M","2001-11",73.09391,
"BEL","INDPROD","TOT","IDX2015","M","2001-12",72.29398,
"BEL","INDPROD","TOT","IDX2015","M","2002-01",73.69386,
"BEL","INDPROD","TOT","IDX2015","M","2002-02",73.49387,
"BEL","INDPROD","TOT","IDX2015","M","2002-03",75.6937,
"BEL","INDPROD","TOT","IDX2015","M","2002-04",75.09374,
"BEL","INDPROD","TOT","IDX2015","M","2002-05",75.89368,
"BEL","INDPROD","TOT","IDX2015","M","2002-06",74.59378,
"BEL","INDPROD","TOT","IDX2015","M","2002-07",74.09383,
"BEL","INDPROD","TOT","IDX2015","M","2002-08",75.39371,
"BEL","INDPROD","TOT","IDX2015","M","2002-09",75.29372,
"BEL","INDPROD","TOT","IDX2015","M","2002-10",76.39363,
"BEL","INDPROD","TOT","IDX2015","M","2002-11",77.19357,
"BEL","INDPROD","TOT","IDX2015","M","2002-12",73.49387,
"BEL","INDPROD","TOT","IDX2015","M","2003-01",76.09366,
"BEL","INDPROD","TOT","IDX2015","M","2003-02",75.99367,
"BEL","INDPROD","TOT","IDX2015","M","2003-03",74.99375,
"BEL","INDPROD","TOT","IDX2015","M","2003-04",76.99358,
"BEL","INDPROD","TOT","IDX2015","M","2003-05",74.19382,
"BEL","INDPROD","TOT","IDX2015","M","2003-06",75.5937,
"BEL","INDPROD","TOT","IDX2015","M","2003-07",77.79352,
"BEL","INDPROD","TOT","IDX2015","M","2003-08",75.6937,
"BEL","INDPROD","TOT","IDX2015","M","2003-09",75.89368,
"BEL","INDPROD","TOT","IDX2015","M","2003-10",76.39363,
"BEL","INDPROD","TOT","IDX2015","M","2003-11",75.89368,
"BEL","INDPROD","TOT","IDX2015","M","2003-12",78.49346,
"BEL","INDPROD","TOT","IDX2015","M","2004-01",76.99358,
"BEL","INDPROD","TOT","IDX2015","M","2004-02",77.9935,
"BEL","INDPROD","TOT","IDX2015","M","2004-03",78.59345,
"BEL","INDPROD","TOT","IDX2015","M","2004-04",80.49329,
"BEL","INDPROD","TOT","IDX2015","M","2004-05",79.1934,
"BEL","INDPROD","TOT","IDX2015","M","2004-06",80.69328,
"BEL","INDPROD","TOT","IDX2015","M","2004-07",82.59312,
"BEL","INDPROD","TOT","IDX2015","M","2004-08",80.49329,
"BEL","INDPROD","TOT","IDX2015","M","2004-09",82.29314,
"BEL","INDPROD","TOT","IDX2015","M","2004-10",84.39297,
"BEL","INDPROD","TOT","IDX2015","M","2004-11",83.59303,
"BEL","INDPROD","TOT","IDX2015","M","2004-12",83.79301,
"BEL","INDPROD","TOT","IDX2015","M","2005-01",85.39288,
"BEL","INDPROD","TOT","IDX2015","M","2005-02",82.99308,
"BEL","INDPROD","TOT","IDX2015","M","2005-03",83.29306,
"BEL","INDPROD","TOT","IDX2015","M","2005-04",83.89301,
"BEL","INDPROD","TOT","IDX2015","M","2005-05",81.29323,
"BEL","INDPROD","TOT","IDX2015","M","2005-06",83.09308,
"BEL","INDPROD","TOT","IDX2015","M","2005-07",82.19315,
"BEL","INDPROD","TOT","IDX2015","M","2005-08",81.69319,
"BEL","INDPROD","TOT","IDX2015","M","2005-09",83.89301,
"BEL","INDPROD","TOT","IDX2015","M","2005-10",82.7931,
"BEL","INDPROD","TOT","IDX2015","M","2005-11",87.79269,
"BEL","INDPROD","TOT","IDX2015","M","2005-12",90.39246,
"BEL","INDPROD","TOT","IDX2015","M","2006-01",86.19282,
"BEL","INDPROD","TOT","IDX2015","M","2006-02",88.09266,
"BEL","INDPROD","TOT","IDX2015","M","2006-03",87.5927,
"BEL","INDPROD","TOT","IDX2015","M","2006-04",88.29264,
"BEL","INDPROD","TOT","IDX2015","M","2006-05",89.59254,
"BEL","INDPROD","TOT","IDX2015","M","2006-06",89.69253,
"BEL","INDPROD","TOT","IDX2015","M","2006-07",88.09266,
"BEL","INDPROD","TOT","IDX2015","M","2006-08",87.49271,
"BEL","INDPROD","TOT","IDX2015","M","2006-09",89.69253,
"BEL","INDPROD","TOT","IDX2015","M","2006-10",91.59237,
"BEL","INDPROD","TOT","IDX2015","M","2006-11",90.89243,
"BEL","INDPROD","TOT","IDX2015","M","2006-12",94.89209,
"BEL","INDPROD","TOT","IDX2015","M","2007-01",93.99216,
"BEL","INDPROD","TOT","IDX2015","M","2007-02",93.79218,
"BEL","INDPROD","TOT","IDX2015","M","2007-03",94.19215,
"BEL","INDPROD","TOT","IDX2015","M","2007-04",93.79218,
"BEL","INDPROD","TOT","IDX2015","M","2007-05",96.19199,
"BEL","INDPROD","TOT","IDX2015","M","2007-06",96.39197,
"BEL","INDPROD","TOT","IDX2015","M","2007-07",95.09208,
"BEL","INDPROD","TOT","IDX2015","M","2007-08",96.39197,
"BEL","INDPROD","TOT","IDX2015","M","2007-09",96.99192,
"BEL","INDPROD","TOT","IDX2015","M","2007-10",100.4916,
"BEL","INDPROD","TOT","IDX2015","M","2007-11",97.59187,
"BEL","INDPROD","TOT","IDX2015","M","2007-12",100.0917,
"BEL","INDPROD","TOT","IDX2015","M","2008-01",102.5915,
"BEL","INDPROD","TOT","IDX2015","M","2008-02",101.4915,
"BEL","INDPROD","TOT","IDX2015","M","2008-03",101.3915,
"BEL","INDPROD","TOT","IDX2015","M","2008-04",102.5915,
"BEL","INDPROD","TOT","IDX2015","M","2008-05",100.1917,
"BEL","INDPROD","TOT","IDX2015","M","2008-06",100.1917,
"BEL","INDPROD","TOT","IDX2015","M","2008-07",103.1914,
"BEL","INDPROD","TOT","IDX2015","M","2008-08",100.5916,
"BEL","INDPROD","TOT","IDX2015","M","2008-09",100.7916,
"BEL","INDPROD","TOT","IDX2015","M","2008-10",98.79177,
"BEL","INDPROD","TOT","IDX2015","M","2008-11",93.79218,
"BEL","INDPROD","TOT","IDX2015","M","2008-12",93.19223,
"BEL","INDPROD","TOT","IDX2015","M","2009-01",88.09266,
"BEL","INDPROD","TOT","IDX2015","M","2009-02",87.5927,
"BEL","INDPROD","TOT","IDX2015","M","2009-03",85.79285,
"BEL","INDPROD","TOT","IDX2015","M","2009-04",85.69286,
"BEL","INDPROD","TOT","IDX2015","M","2009-05",95.69202,
"BEL","INDPROD","TOT","IDX2015","M","2009-06",86.89276,
"BEL","INDPROD","TOT","IDX2015","M","2009-07",86.3928,
"BEL","INDPROD","TOT","IDX2015","M","2009-08",90.69244,
"BEL","INDPROD","TOT","IDX2015","M","2009-09",89.09258,
"BEL","INDPROD","TOT","IDX2015","M","2009-10",89.89251,
"BEL","INDPROD","TOT","IDX2015","M","2009-11",91.59237,
"BEL","INDPROD","TOT","IDX2015","M","2009-12",90.39246,
"BEL","INDPROD","TOT","IDX2015","M","2010-01",93.5922,
"BEL","INDPROD","TOT","IDX2015","M","2010-02",94.99208,
"BEL","INDPROD","TOT","IDX2015","M","2010-03",94.7921,
"BEL","INDPROD","TOT","IDX2015","M","2010-04",94.29214,
"BEL","INDPROD","TOT","IDX2015","M","2010-05",96.59195,
"BEL","INDPROD","TOT","IDX2015","M","2010-06",97.49187,
"BEL","INDPROD","TOT","IDX2015","M","2010-07",97.89185,
"BEL","INDPROD","TOT","IDX2015","M","2010-08",96.092,
"BEL","INDPROD","TOT","IDX2015","M","2010-09",97.69186,
"BEL","INDPROD","TOT","IDX2015","M","2010-10",100.3916,
"BEL","INDPROD","TOT","IDX2015","M","2010-11",101.4915,
"BEL","INDPROD","TOT","IDX2015","M","2010-12",98.79177,
"BEL","INDPROD","TOT","IDX2015","M","2011-01",100.7916,
"BEL","INDPROD","TOT","IDX2015","M","2011-02",102.6914,
"BEL","INDPROD","TOT","IDX2015","M","2011-03",105.2912,
"BEL","INDPROD","TOT","IDX2015","M","2011-04",102.7914,
"BEL","INDPROD","TOT","IDX2015","M","2011-05",102.2915,
"BEL","INDPROD","TOT","IDX2015","M","2011-06",100.2916,
"BEL","INDPROD","TOT","IDX2015","M","2011-07",101.0916,
"BEL","INDPROD","TOT","IDX2015","M","2011-08",104.7913,
"BEL","INDPROD","TOT","IDX2015","M","2011-09",102.0915,
"BEL","INDPROD","TOT","IDX2015","M","2011-10",99.79169,
"BEL","INDPROD","TOT","IDX2015","M","2011-11",99.79169,
"BEL","INDPROD","TOT","IDX2015","M","2011-12",99.5917,
"BEL","INDPROD","TOT","IDX2015","M","2012-01",100.5916,
"BEL","INDPROD","TOT","IDX2015","M","2012-02",102.3915,
"BEL","INDPROD","TOT","IDX2015","M","2012-03",103.0914,
"BEL","INDPROD","TOT","IDX2015","M","2012-04",99.09174,
"BEL","INDPROD","TOT","IDX2015","M","2012-05",100.5916,
"BEL","INDPROD","TOT","IDX2015","M","2012-06",99.79169,
"BEL","INDPROD","TOT","IDX2015","M","2012-07",99.79169,
"BEL","INDPROD","TOT","IDX2015","M","2012-08",100.9916,
"BEL","INDPROD","TOT","IDX2015","M","2012-09",101.0916,
"BEL","INDPROD","TOT","IDX2015","M","2012-10",96.79193,
"BEL","INDPROD","TOT","IDX2015","M","2012-11",96.29198,
"BEL","INDPROD","TOT","IDX2015","M","2012-12",97.99184,
"BEL","INDPROD","TOT","IDX2015","M","2013-01",96.39197,
"BEL","INDPROD","TOT","IDX2015","M","2013-02",96.29198,
"BEL","INDPROD","TOT","IDX2015","M","2013-03",98.89176,
"BEL","INDPROD","TOT","IDX2015","M","2013-04",99.49171,
"BEL","INDPROD","TOT","IDX2015","M","2013-05",100.4916,
"BEL","INDPROD","TOT","IDX2015","M","2013-06",100.4916,
"BEL","INDPROD","TOT","IDX2015","M","2013-07",101.8915,
"BEL","INDPROD","TOT","IDX2015","M","2013-08",99.6917,
"BEL","INDPROD","TOT","IDX2015","M","2013-09",98.49179,
"BEL","INDPROD","TOT","IDX2015","M","2013-10",100.7916,
"BEL","INDPROD","TOT","IDX2015","M","2013-11",103.6914,
"BEL","INDPROD","TOT","IDX2015","M","2013-12",102.2915,
"BEL","INDPROD","TOT","IDX2015","M","2014-01",100.1917,
"BEL","INDPROD","TOT","IDX2015","M","2014-02",104.7913,
"BEL","INDPROD","TOT","IDX2015","M","2014-03",100.9916,
"BEL","INDPROD","TOT","IDX2015","M","2014-04",104.1913,
"BEL","INDPROD","TOT","IDX2015","M","2014-05",101.0916,
"BEL","INDPROD","TOT","IDX2015","M","2014-06",102.7914,
"BEL","INDPROD","TOT","IDX2015","M","2014-07",100.9916,
"BEL","INDPROD","TOT","IDX2015","M","2014-08",98.19182,
"BEL","INDPROD","TOT","IDX2015","M","2014-09",102.5915,
"BEL","INDPROD","TOT","IDX2015","M","2014-10",99.79169,
"BEL","INDPROD","TOT","IDX2015","M","2014-11",99.19173,
"BEL","INDPROD","TOT","IDX2015","M","2014-12",99.6917,
"BEL","INDPROD","TOT","IDX2015","M","2015-01",101.3915,
"BEL","INDPROD","TOT","IDX2015","M","2015-02",97.1919,
"BEL","INDPROD","TOT","IDX2015","M","2015-03",100.1917,
"BEL","INDPROD","TOT","IDX2015","M","2015-04",101.5915,
"BEL","INDPROD","TOT","IDX2015","M","2015-05",101.5915,
"BEL","INDPROD","TOT","IDX2015","M","2015-06",97.69186,
"BEL","INDPROD","TOT","IDX2015","M","2015-07",98.49179,
"BEL","INDPROD","TOT","IDX2015","M","2015-08",98.19182,
"BEL","INDPROD","TOT","IDX2015","M","2015-09",101.0916,
"BEL","INDPROD","TOT","IDX2015","M","2015-10",101.5915,
"BEL","INDPROD","TOT","IDX2015","M","2015-11",100.9916,
"BEL","INDPROD","TOT","IDX2015","M","2015-12",99.79169,
"BEL","INDPROD","TOT","IDX2015","M","2016-01",105.1912,
"BEL","INDPROD","TOT","IDX2015","M","2016-02",102.0915,
"BEL","INDPROD","TOT","IDX2015","M","2016-03",103.4914,
"BEL","INDPROD","TOT","IDX2015","M","2016-04",105.3912,
"BEL","INDPROD","TOT","IDX2015","M","2016-05",101.2916,
"BEL","INDPROD","TOT","IDX2015","M","2016-06",102.9914,
"BEL","INDPROD","TOT","IDX2015","M","2016-07",107.691,
"BEL","INDPROD","TOT","IDX2015","M","2016-08",105.7912,
"BEL","INDPROD","TOT","IDX2015","M","2016-09",103.1914,
"BEL","INDPROD","TOT","IDX2015","M","2016-10",103.2914,
"BEL","INDPROD","TOT","IDX2015","M","2016-11",103.8913,
"BEL","INDPROD","TOT","IDX2015","M","2016-12",110.0908,
"BEL","INDPROD","TOT","IDX2015","M","2017-01",103.0914,
"BEL","INDPROD","TOT","IDX2015","M","2017-02",106.7911,
"BEL","INDPROD","TOT","IDX2015","M","2017-03",105.6912,
"BEL","INDPROD","TOT","IDX2015","M","2017-04",107.891,
"BEL","INDPROD","TOT","IDX2015","M","2017-05",106.3911,
"BEL","INDPROD","TOT","IDX2015","M","2017-06",107.891,
"BEL","INDPROD","TOT","IDX2015","M","2017-07",111.5907,
"BEL","INDPROD","TOT","IDX2015","M","2017-08",110.2908,
"BEL","INDPROD","TOT","IDX2015","M","2017-09",107.991,
"BEL","INDPROD","TOT","IDX2015","M","2017-10",106.8911,
"BEL","INDPROD","TOT","IDX2015","M","2017-11",108.291,
"BEL","INDPROD","TOT","IDX2015","M","2017-12",107.591,
"BEL","INDPROD","TOT","IDX2015","M","2018-01",108.491,
"BEL","INDPROD","TOT","IDX2015","M","2018-02",106.0912,
"BEL","INDPROD","TOT","IDX2015","M","2018-03",109.6909,
"BEL","INDPROD","TOT","IDX2015","M","2018-04",110.2908,
"BEL","INDPROD","TOT","IDX2015","M","2018-05",110.2908,
"BEL","INDPROD","TOT","IDX2015","M","2018-06",106.3911,
"BEL","INDPROD","TOT","IDX2015","M","2018-07",109.0909,
"BEL","INDPROD","TOT","IDX2015","M","2018-08",112.2906,
"BEL","INDPROD","TOT","IDX2015","M","2018-09",106.7911,
"BEL","INDPROD","TOT","IDX2015","M","2018-10",106.5911,
"BEL","INDPROD","TOT","IDX2015","M","2018-11",112.1907,
"BEL","INDPROD","TOT","IDX2015","M","2018-12",107.1911,
"BEL","INDPROD","TOT","IDX2015","M","2019-01",112.4906,
"BEL","INDPROD","TOT","IDX2015","M","2019-02",111.6907,
"BEL","INDPROD","TOT","IDX2015","M","2019-03",110.3908,
"BEL","INDPROD","TOT","IDX2015","M","2019-04",117.0902,
"BEL","INDPROD","TOT","IDX2015","M","2019-05",112.4906,
"BEL","INDPROD","TOT","IDX2015","M","2019-06",116.8903,
"BEL","INDPROD","TOT","IDX2015","M","2019-07",108.8909,
"BEL","INDPROD","TOT","IDX2015","M","2019-08",117.4902,
"BEL","INDPROD","TOT","IDX2015","M","2019-09",115.2904,
"BEL","INDPROD","TOT","IDX2015","M","2019-10",111.7907,
"BEL","INDPROD","TOT","IDX2015","M","2019-11",114.8904,
"BEL","INDPROD","TOT","IDX2015","M","2019-12",118.2901,
"BEL","INDPROD","TOT","IDX2015","M","2020-01",112.7906,
"BEL","INDPROD","TOT","IDX2015","M","2020-02",114.0905,
"BEL","INDPROD","TOT","IDX2015","M","2020-03",106.9911,
"BEL","INDPROD","TOT","IDX2015","M","2020-04",94.99208,
"BEL","INDPROD","TOT","IDX2015","M","2020-05",107.1911,
"BEL","INDPROD","TOT","IDX2015","M","2020-06",103.9913,
"BEL","INDPROD","TOT","IDX2015","M","2020-07",109.0909,
"BEL","INDPROD","TOT","IDX2015","M","2020-08",110.1908,
"BEL","INDPROD","TOT","IDX2015","M","2020-09",110.4908,
"BEL","INDPROD","TOT","IDX2015","M","2020-10",117.2902,
"BEL","INDPROD","TOT","IDX2015","M","2020-11",115.4904,
"BEL","INDPROD","TOT","IDX2015","M","2020-12",113.7905,
